county,state,fips,latitude,longitude
Culpeper,Virginia,51047,38.48199985,-77.95630870000002
Bedford,Pennsylvania,42009,40.00522157,-78.48998442
Mower,Minnesota,27099,43.67142874,-92.75234549
Marinette,Wisconsin,55075,45.38553432,-88.03324599999998
Effingham,Georgia,13103,32.36616021,-81.34280942
Howard,Texas,48227,32.30621324,-101.4356444
Lincoln,Louisiana,22061,32.6003154,-92.6659741
Wilson,Texas,48493,29.1732598,-98.08693082
Des Moines,Iowa,19057,40.92012606,-91.18326592
Pittsburg,Oklahoma,40121,34.92065823,-95.7513432
Panola,Mississippi,28107,34.36398677,-89.95064249
James City,Virginia,51095,37.31156958,-76.76950618
Oktibbeha,Mississippi,28105,33.42491685,-88.87905132
Henry,Virginia,51089,36.68542395,-79.87634026
Medina,Texas,48325,29.3557301,-99.11030298
Cheatham,Tennessee,47021,36.261362160000004,-87.08903581
Codington,South Dakota,46029,44.97788119,-97.18827677
Marion,West Virginia,54049,39.50984542,-80.24244659
Pearl River,Mississippi,28109,30.770909350000004,-89.58677275
Albany,Wyoming,56001,41.65498705,-105.7235415
Obion,Tennessee,47131,36.35732446,-89.14921589
Winona,Minnesota,27169,43.98772283,-91.78081305
Kenai Peninsula,Alaska,2122,60.24429722,-151.53888840000005
Itasca,Minnesota,27061,47.51009045,-93.63092229
Kerr,Texas,48265,30.06040006,-99.34930144
Marshall,Mississippi,28093,34.76216286,-89.50299462
Grays Harbor,Washington,53027,47.14003705,-123.7820567
Thomas,Georgia,13275,30.86392347,-83.91847289
Baldwin,Georgia,13009,33.06882326,-83.24701748
Humboldt,California,6023,40.69923009,-123.87604400000001
Knox,Ohio,39083,40.39830217,-82.42027563
Madison,New York,36053,42.91653905,-75.67266639
Hill,Texas,48217,31.99045053,-97.13423142999999
Russell,Alabama,1113,32.28725256,-85.18415324
Franklin,Illinois,17055,37.99189086,-88.92567818
Cocke,Tennessee,47029,35.92789139999999,-83.11828725
Marion,Illinois,17121,38.64963204,-88.91899208
Livingston,New York,36051,42.72596275,-77.77966158
Chattahoochee,Georgia,13053,32.34341231,-84.78809239
Barren,Kentucky,21009,36.96469836,-85.93338945
San Patricio,Texas,48409,28.00880118,-97.51763891
Danville,Virginia,51590,36.58022376,-79.40395668
Haywood,North Carolina,37087,35.55269063,-82.98196486
Washington,Louisiana,22117,30.85288548,-90.03866652
Chilton,Alabama,1021,32.85044126,-86.7173256
Gibson,Indiana,18051,38.30393723,-87.58054938
DeSoto,Florida,12027,27.18677893,-81.80941373
Van Zandt,Texas,48467,32.56483801,-95.83766469
Miller,Arkansas,5091,33.31403423,-93.89285258
Clinton,Indiana,18023,40.30319754,-86.47277257
Alexander,North Carolina,37003,35.922379600000006,-81.17751948
Warren,Mississippi,28149,32.35810271,-90.83352619
Madison,Ohio,39097,39.893810730000006,-83.40178317
Jefferson,Illinois,17081,38.29980057,-88.9240025
Camden,Missouri,29029,38.02199522,-92.76083747
Rusk,Texas,48401,32.10773545,-94.76176432
Dillon,South Carolina,45033,34.39007791,-79.37741872
Fulton,New York,36035,43.113639070000005,-74.41798804
Montgomery,Indiana,18107,40.04034823,-86.89335024
DeKalb,Indiana,18033,41.39804622,-84.99906934
Harrison,Indiana,18061,38.19467379,-86.10948271
Jim Wells,Texas,48249,27.73103938,-98.0904705
Isanti,Minnesota,27059,45.561812339999996,-93.29487635999999
Lincoln,Tennessee,47103,35.13738622,-86.58910106
Hillsdale,Michigan,26059,41.88753639,-84.59312019
Monroe,Illinois,17133,38.27594376,-90.17761038
Mendocino,California,6045,39.4381191,-123.3911313
Graves,Kentucky,21083,36.72292505,-88.65143315
Rhea,Tennessee,47143,35.60536161,-84.93076643
Ashland,Ohio,39005,40.84772277,-82.27280781
Brown,Texas,48049,31.77430356,-98.99907113
Tompkins,New York,36109,42.44945765,-76.47229843
Avoyelles,Louisiana,22009,31.07796211,-92.00079449
Wapello,Iowa,19179,41.03064984,-92.40954728
Whitman,Washington,53075,46.90022523,-117.5241763
Putnam,Ohio,39137,41.02094889,-84.1336111
Marshall,Tennessee,47117,35.45798777,-86.76420988000001
Fulton,Ohio,39051,41.60213491,-84.12571393
Defiance,Ohio,39039,41.32398837,-84.49076944
Franklin,Alabama,1059,34.44235334,-87.84289504999998
Lyon,Kansas,20111,38.45576156,-96.15275715
McLeod,Minnesota,27085,44.82367677,-94.27287017
Logan,Oklahoma,40083,35.91899576,-97.44352845
Manassas,Virginia,51683,38.74643210000001,-77.48509905
Ohio,West Virginia,54069,40.0955451,-80.62203992
Cherokee,Texas,48073,31.837258,-95.16559897
Shenandoah,Virginia,51171,38.85905135,-78.56813762
Mayes,Oklahoma,40097,36.30179091,-95.23175116
Madison,Nebraska,31119,41.91676024,-97.60054810000001
Okeechobee,Florida,12093,27.386336199999995,-80.88944347
Butler,Missouri,29023,36.71462476,-90.40421163
Covington,Alabama,1039,31.2477854,-86.45050893
Pontotoc,Mississippi,28115,34.226046000000004,-89.03636807
Platte,Missouri,29165,39.38154439,-94.77068479
Washington,Texas,48477,30.21498498,-96.40946246
Wharton,Texas,48481,29.27765923,-96.22319248
Matagorda,Texas,48321,28.81955746,-96.01230293999998
Webster,Louisiana,22119,32.70847669,-93.33121835
Buena Vista,Iowa,19021,42.73545875,-95.15100162
Chester,South Carolina,45023,34.69249168,-81.15832159999998
Sanilac,Michigan,26151,43.42406072,-82.82055898
Guaynabo,Puerto Rico,72061,18.345114,-66.11452299999999
Montgomery,New York,36057,42.90123494,-74.44011632
Erath,Texas,48143,32.23602653,-98.21773417
Morrison,Minnesota,27097,46.01265363,-94.27341528000001
Tuolumne,California,6109,38.02644018,-119.9525093
Calvert,Maryland,24009,38.53961642,-76.56820632
Weakley,Tennessee,47183,36.29896232,-88.71990865
Brookings,South Dakota,46011,44.36974375,-96.79079945
Stokes,North Carolina,37169,36.4017975,-80.23893369
Ottawa,Oklahoma,40115,36.83532655,-94.81011909
Jasper,Iowa,19099,41.68576082,-93.05567785
Waller,Texas,48473,30.010584470000005,-95.99011759
Sequoyah,Oklahoma,40135,35.49447108,-94.75463784999998
Campbell,Tennessee,47013,36.40355516,-84.15108559999999
Franklin,Kentucky,21073,38.2379395,-84.87962551
Lee,Illinois,17103,41.74583951,-89.29977132
Scotts Bluff,Nebraska,31157,41.85070896,-103.70809860000001
Liberty,Georgia,13179,31.82588896,-81.49251135
Monroe,Mississippi,28095,33.89236763,-88.4808438
Davie,North Carolina,37059,35.93099927,-80.54496571
Belknap,New Hampshire,33001,43.51637314,-71.41684235
Randolph,Illinois,17157,38.05095369,-89.82512254
Natchitoches,Louisiana,22069,31.72321584,-93.09816516
Union,Mississippi,28145,34.49162015,-89.00776006
Silver Bow,Montana,30093,45.90018933,-112.6620092
Tallapoosa,Alabama,1123,32.86698258,-85.79833053
Platte,Nebraska,31141,41.57246836,-97.52144359
La Plata,Colorado,8067,37.28632032,-107.8429014
Titus,Texas,48449,33.21339719,-94.96797273
Wayne,Pennsylvania,42127,41.64938475,-75.29956506
St. Bernard,Louisiana,22087,29.87761636,-89.51887093
Yadkin,North Carolina,37197,36.16222629,-80.66239436
Union,Arkansas,5139,33.16887091,-92.59746952
Webster,Missouri,29225,37.2813734,-92.876329
Williamsburg,South Carolina,45089,33.62190129,-79.72767442
Camden,Georgia,13039,30.92951916,-81.66601818
Franklin,Virginia,51067,36.99536167,-79.88023649000002
Venango,Pennsylvania,42121,41.40323442,-79.75845449
Gratiot,Michigan,26057,43.29265605,-84.60505416
Huron,Michigan,26063,43.83353985,-83.04078453
Custer,Oklahoma,40039,35.63853802,-99.00170785
Neshoba,Mississippi,28099,32.75339664,-89.11726492
Nobles,Minnesota,27105,43.674346209999996,-95.75329575999999
Beltrami,Minnesota,27007,47.97373527,-94.93732139
Grafton,New Hampshire,33009,43.93779815,-71.82057197
Columbia,New York,36021,42.24819348,-73.63089095
Boone,Arkansas,5009,36.3084504,-93.09374925
Whitley,Indiana,18183,41.13863784,-85.50791236
Otero,New Mexico,35035,32.61348406,-105.7417604
Crawford,Ohio,39033,40.85065156,-82.91989099
Logan,Colorado,8075,40.7249637,-103.110817
Delta,Michigan,26041,45.90484910000001,-86.9080745
Whitley,Kentucky,21235,36.75700531,-84.14541217
Polk,Oregon,41053,44.90322804,-123.4128888
Fulton,Illinois,17057,40.47289135,-90.20862357
Giles,Tennessee,47055,35.20222469,-87.03992677999999
Huntington,Indiana,18069,40.82907273,-85.48822092
Pike,Pennsylvania,42103,41.33155042,-75.03208106
Charlottesville,Virginia,51540,38.03527919,-78.48569588
Oconee,Georgia,13219,33.83749973,-83.43679568
Escambia,Alabama,1053,31.1256789,-87.15918694
Plymouth,Iowa,19149,42.737633,-96.21366621
Brown,Ohio,39015,38.93416837,-83.86788395
Phelps,Missouri,29161,37.87736118,-91.79351727
Steuben,Indiana,18151,41.64423868,-85.00101094
Lincoln,Mississippi,28085,31.53288662,-90.45391915
Cowley,Kansas,20035,37.23781842,-96.83776647
McCurtain,Oklahoma,40089,34.11664328,-94.77222373
Logan,Illinois,17107,40.12581572,-89.36638784
Caddo,Oklahoma,40015,35.17364557,-98.37534464000001
Steele,Minnesota,27147,44.02240351,-93.22627088
Miami,Indiana,18103,40.76940965,-86.04525048
Independence,Arkansas,5063,35.74242707,-91.57001641
Douglas,Oregon,41019,43.27941273,-123.167291
Morgan,Illinois,17137,39.716545440000004,-90.20255104
Iberville,Louisiana,22047,30.25734305,-91.3499598
Petersburg,Virginia,51730,37.20530399,-77.39368102
Dakota,Nebraska,31043,42.39040144,-96.56656425
Toa Alta,Puerto Rico,72135,18.362406,-66.246616
Cortland,New York,36023,42.59509207,-76.07048931
Bethel,Alaska,2050,60.90980451,-159.8561831
Jasper,Indiana,18073,41.02078733,-87.11553318999998
Scotland,North Carolina,37165,34.8386299,-79.4757978
Okmulgee,Oklahoma,40111,35.64661916,-95.96432828
Cheshire,New Hampshire,33005,42.92015988,-72.25311043
Hancock,Mississippi,28045,30.418302230000002,-89.48851033
,Virgin Islands,78,18.3358,-64.8963
Polk,Minnesota,27119,47.77372465,-96.40134647
St. John the Baptist,Louisiana,22095,30.12597499,-90.4753503
Toa Baja,Puerto Rico,72137,18.431446,-66.213553
Logan,Ohio,39091,40.38996525,-83.76784341000001
Seward,Kansas,20175,37.19324632,-100.8507201
Preble,Ohio,39135,39.74202470000001,-84.64787018
Knox,Kentucky,21121,36.89225732,-83.85403396
Lincoln,Nebraska,31111,41.04658298,-100.7475374
Becker,Minnesota,27005,46.93479392,-95.67158144000001
Henderson,Tennessee,47077,35.65581134,-88.38600175
Perry,Pennsylvania,42099,40.40206612,-77.26297447
Lee,Iowa,19111,40.64181461,-91.48183025
Christian,Illinois,17021,39.54581621,-89.27780482
Tioga,New York,36107,42.16852837,-76.30835812
Oneida,Wisconsin,55085,45.70677897,-89.51944105
Grimes,Texas,48185,30.54579585,-95.98902499
Clinton,Ohio,39027,39.414858079999995,-83.80852286
McKean,Pennsylvania,42083,41.80938602,-78.56478358
Cooke,Texas,48097,33.63979567,-97.21240912
York,Virginia,51199,37.24374789,-76.54412815
Montgomery,Illinois,17135,39.23198845,-89.47809254
Teton,Wyoming,56039,43.93522482,-110.5890801
Rio Arriba,New Mexico,35039,36.51072137,-106.6931674
Knox,Indiana,18083,38.68861576,-87.4194665
Bureau,Illinois,17011,41.40385234,-89.5283051
White,Tennessee,47185,35.92929884,-85.45591799
Summit,Colorado,8117,39.63803232,-106.1150762
Bryan,Georgia,13029,32.00979311,-81.44002948
Polk,Missouri,29167,37.6162296,-93.39828174
Ellis,Kansas,20051,38.91458712,-99.31751551
Tazewell,Virginia,51185,37.12191123,-81.56685567999999
Nez Perce,Idaho,16069,46.32638236,-116.7500975
Amador,California,6005,38.44583082,-120.65696
Montrose,Colorado,8085,38.40214114,-108.26390220000002
Putnam,Indiana,18133,39.66437981,-86.84517605
Ottawa,Ohio,39123,41.53781826,-83.0940185
Chambers,Alabama,1017,32.91360079,-85.39072749
Greenup,Kentucky,21089,38.54332505,-82.9215658
Lawrence,Missouri,29109,37.10626634,-93.83293097
Carroll,Tennessee,47017,35.97366108,-88.45189331
Clinton,Pennsylvania,42035,41.23255967,-77.63785995000002
Harvey,Kansas,20079,38.04293781999999,-97.42747573
Douglas,Washington,53017,47.7361335,-119.692937
Laclede,Missouri,29105,37.65896829,-92.5888493
Colleton,South Carolina,45029,32.87582989,-80.67641292
Clark,Wisconsin,55019,44.73483377,-90.61207486
Evangeline,Louisiana,22039,30.729852479999998,-92.39915924
Worcester,Maryland,24047,38.21274277,-75.33200012
Snyder,Pennsylvania,42109,40.77129231,-77.06840691
Marion,Missouri,29127,39.80601912,-91.62203062
Howell,Missouri,29091,36.773838870000006,-91.88683935
Warren,New York,36113,43.56173026,-73.8433699
Macon,Tennessee,47111,36.53157855,-86.00778595
Trempealeau,Wisconsin,55121,44.30360275,-91.35893614
Josephine,Oregon,41033,42.3665549,-123.5561938
Marion,Iowa,19125,41.33445101000001,-93.09934783
Jackson,North Carolina,37099,35.28814273,-83.14093385
Green,Wisconsin,55045,42.6794956,-89.60243287
St. Francis,Arkansas,5123,35.02201976,-90.74828138
Pulaski,Missouri,29169,37.82462075,-92.20783203000002
Uvalde,Texas,48463,29.357396370000004,-99.76229172
Geary,Kansas,20061,38.99871131,-96.7577178
Oxford,Maine,23017,44.49952995,-70.75682123
Lyon,Minnesota,27083,44.41327865,-95.83806103
Garvin,Oklahoma,40049,34.70418038,-97.30811132
Wayne,Georgia,13305,31.5521809,-81.91894878
Levy,Florida,12075,29.31829741,-82.74007147
Prince George,Virginia,51149,37.18497668,-77.22922187
Wabash,Indiana,18169,40.84704239,-85.79328272
Baker,Florida,12003,30.33060121,-82.28467476000002
Malheur,Oregon,41045,43.193702699999996,-117.6227395
Dallas,Alabama,1047,32.32688101,-87.10866709999998
Hardin,Tennessee,47071,35.19732531,-88.18593755
Highland,Ohio,39071,39.1839264,-83.60331456
Lake,California,6033,39.10124298,-122.7536244
Calloway,Kentucky,21035,36.62093411,-88.2731593
Wyoming,New York,36121,42.70145109,-78.22199579
Wakulla,Florida,12129,30.16548905,-84.39895211
Marion,South Carolina,45067,34.07859748,-79.36400756
Allegany,New York,36003,42.25748406,-78.02750466
Fayette,West Virginia,54019,38.02974928,-81.08286634
Hardeman,Tennessee,47069,35.20772017,-88.99161161
Stutsman,North Dakota,38093,46.97962541,-98.95637318
Texas,Oklahoma,40139,36.74777635,-101.48897649999999
Bee,Texas,48025,28.41761668,-97.74215593
Carlton,Minnesota,27017,46.59180601,-92.67601019
Marshall,West Virginia,54051,39.86064362,-80.66591062
Clarke,Alabama,1025,31.680998589999998,-87.83548597
Upshur,Texas,48459,32.73706798,-94.93999853
Upson,Georgia,13293,32.87920671,-84.30024826
Leflore,Mississippi,28083,33.55545125,-90.29900733
Chenango,New York,36017,42.49430041,-75.60887553
Pickens,Georgia,13227,34.46589159,-84.46406611
Bladen,North Carolina,37017,34.61296243,-78.56180058999999
Wood,Texas,48499,32.78722382,-95.38236367999998
Person,North Carolina,37145,36.38989032,-78.97217358
Marlboro,South Carolina,45069,34.59905577,-79.67561152
Boyle,Kentucky,21021,37.62680923,-84.8633779
Floyd,Kentucky,21071,37.562139220000006,-82.74750924000001
Williams,Ohio,39171,41.56052014,-84.58429552
Baxter,Arkansas,5005,36.28784385,-92.33782872
Montgomery,Kansas,20125,37.19236568,-95.74329258
Ripley,Indiana,18137,39.10235626,-85.26212744
Clarendon,South Carolina,45027,33.66610974,-80.21647898
Freeborn,Minnesota,27047,43.67385583,-93.34884422
Fannin,Texas,48147,33.59564294,-96.10751083
Otsego,New York,36077,42.63492579,-75.03151402
Yell,Arkansas,5149,35.00292371,-93.41171338
Toombs,Georgia,13279,32.12059861,-82.32957247
Adams,Indiana,18001,40.7457653,-84.93671406
Champaign,Ohio,39021,40.13923427,-83.76875242
Hopkins,Texas,48223,33.14875072,-95.56351139
Pasquotank,North Carolina,37139,36.26723798,-76.25134778
Tate,Mississippi,28137,34.65133709,-89.94485778
Polk,Texas,48373,30.79472531,-94.8276624
Ponce,Puerto Rico,72113,18.059498,-66.613748
Greene,New York,36039,42.275797,-74.12384884
Henry,Tennessee,47079,36.331609060000005,-88.30121797
Sunflower,Mississippi,28133,33.60192578,-90.58882684
Bonner,Idaho,16017,48.29996017,-116.6017932
Montgomery,North Carolina,37123,35.33155144,-79.90416657
Pike,Mississippi,28113,31.17507789,-90.40392572
Luna,New Mexico,35029,32.18179341,-107.75088259999998
Hardee,Florida,12049,27.49293939,-81.80956574000001
Jefferson,Indiana,18077,38.78576239,-85.43633383
Lyon,Nevada,32019,39.01777974,-119.1870479
Greene,Pennsylvania,42059,39.85746531,-80.22357106
Pine,Minnesota,27115,46.12105238000001,-92.74070188
Juneau,Wisconsin,55057,43.92456975,-90.11120238999999
Kendall,Texas,48259,29.944141549999998,-98.71135880000001
Kittitas,Washington,53037,47.12521214,-120.679439
White,Indiana,18181,40.74911165,-86.86492015
Jefferson,Pennsylvania,42065,41.12913106,-78.9986361
McPherson,Kansas,20113,38.39184858,-97.64769869
Beauregard,Louisiana,22011,30.64836518,-93.34173616
Nicollet,Minnesota,27103,44.35291112,-94.24710352
Alcorn,Mississippi,28003,34.88084463,-88.57996173
Logan,West Virginia,54045,37.8299889,-81.93528571
Lincoln,Wisconsin,55069,45.33737523,-89.73411273
Marion,Alabama,1093,34.13697363,-87.88704173
Benton,Oregon,41003,44.49167306,-123.4316987
Lincoln,Oklahoma,40081,35.70270942,-96.8812462
Allen,Louisiana,22003,30.65385745,-92.82442028000001
Wise,Virginia,51195,36.9746148,-82.62410519
Sheridan,Wyoming,56033,44.79048913,-106.8862389
Madison,Georgia,13195,34.12920917,-83.21218732
Lauderdale,Tennessee,47097,35.75893438,-89.63015909999999
Marion,Tennessee,47115,35.12997174,-85.62265895
Hawaii,Hawaii,15001,19.60121157,-155.5210167
Ravalli,Montana,30081,46.08520862,-114.11891640000002
Jackson,Arkansas,5067,35.59802983,-91.21494602
Guernsey,Ohio,39059,40.05026529,-81.49248905
East Feliciana,Louisiana,22037,30.84425359,-91.04976723
Lincoln,Arkansas,5079,33.95317155,-91.74002806000001
Warren,Missouri,29219,38.76529479,-91.16124662
Davison,South Dakota,46035,43.67490933,-98.14458906
Jefferson Davis,Louisiana,22053,30.268967650000004,-92.81210004
Claiborne,Tennessee,47025,36.48319149,-83.65947309
Fayette,Illinois,17051,39.00072038,-89.02452658
Adair,Oklahoma,40001,35.88494195,-94.65859267
Scott,Tennessee,47151,36.42325673,-84.50360494
Vernon,Louisiana,22115,31.10884837,-93.18153838
Lafayette,Missouri,29107,39.06986886,-93.78076395999999
Latah,Idaho,16057,46.815878870000006,-116.71136979999999
Poinsett,Arkansas,5111,35.57433534,-90.66268713
Mecosta,Michigan,26107,43.64064262,-85.32463223
Butts,Georgia,13035,33.283094500000004,-83.95435040000002
Scott,Mississippi,28123,32.406704100000006,-89.53789439
White,Georgia,13311,34.64624278,-83.74905524999998
Perry,Illinois,17145,38.08510853,-89.36856219
Clarion,Pennsylvania,42031,41.19265812,-79.42413524
Jackson,Ohio,39079,39.01914254,-82.61818559999998
Taylor,Kentucky,21217,37.3677562,-85.3329931
Bell,Kentucky,21013,36.73355174,-83.67766671
Union,South Carolina,45087,34.68835752,-81.61730349
Wayne,West Virginia,54099,38.14901357,-82.42287993999999
Isle of Wight,Virginia,51093,36.90579348,-76.70842863
Woodward,Oklahoma,40153,36.42316318,-99.26283045
Willacy,Texas,48489,26.474117269999997,-97.61535848
Edgefield,South Carolina,45037,33.77221995,-81.96231108
Washington,New York,36115,43.31153794,-73.43043448
Macon,North Carolina,37113,35.14867843,-83.41696617
Stephens,Georgia,13257,34.55151201,-83.29405315
Iroquois,Illinois,17075,40.74717633,-87.82466784
Yazoo,Mississippi,28163,32.77890365,-90.39656148
Pike,Alabama,1109,31.80396383,-85.9408295
Lawrence,Alabama,1079,34.52041498,-87.31069453
Houghton,Michigan,26061,46.89988536,-88.68495385
Warren,Virginia,51187,38.90847745,-78.20280433
Jackson,Oklahoma,40065,34.58781741,-99.41138783999999
Hockley,Texas,48219,33.60771256,-102.3431676
Tioga,Pennsylvania,42117,41.77255149,-77.25433032
Adams,Mississippi,28001,31.47669768,-91.35326037
Orleans,New York,36073,43.25169770000001,-78.23200660000002
Mille Lacs,Minnesota,27095,45.93705297,-93.63236823
Yankton,South Dakota,46135,43.009244849999995,-97.39467635
Dawson,Georgia,13085,34.44244079,-84.16964071
Dunklin,Missouri,29069,36.27167174,-90.09122243
Overton,Tennessee,47133,36.34117832,-85.28989535
Muhlenberg,Kentucky,21177,37.21425819,-87.14632053
Brown,Minnesota,27015,44.24205652,-94.72562874
Bradford,Florida,12007,29.95079741,-82.16611613
Barry,Missouri,29009,36.70978521,-93.82919888
Gilmer,Georgia,13123,34.69316688,-84.45802506
Daviess,Indiana,18027,38.70186039,-87.07185406
Itawamba,Mississippi,28057,34.27993475,-88.36067330000002
Clark,Kentucky,21049,37.9689263,-84.14615986
Jefferson,Idaho,16051,43.82078483,-112.3131749
Simpson,Mississippi,28127,31.91282117,-89.91716179
Douglas,Nevada,32005,38.912862,-119.6171333
Lumpkin,Georgia,13187,34.57286511,-84.00425681
Nye,Nevada,32023,38.04264255999999,-116.47227019999998
Lawrence,South Dakota,46081,44.35919441,-103.7929428
Copiah,Mississippi,28029,31.86977774,-90.44565118
Coahoma,Mississippi,28027,34.22772299,-90.60415045
Jones,Iowa,19105,42.12118609,-91.13139641
Queen Anne's,Maryland,24035,39.06198912,-76.03530977
West Baton Rouge,Louisiana,22121,30.46058217,-91.30989571
Sabine,Louisiana,22085,31.56388699,-93.55433981
Wayne,Tennessee,47181,35.23868267,-87.78644456
Adams,Nebraska,31001,40.52449420000001,-98.50117804
Trujillo Alto,Puerto Rico,72139,18.336159,-65.99888399999999
Arecibo,Puerto Rico,72013,18.406631,-66.675077
Amherst,Virginia,51009,37.60308292999999,-79.14548696
Smyth,Virginia,51173,36.84455636,-81.53344948
Decatur,Georgia,13087,30.87967778,-84.57619536
Mineral,West Virginia,54057,39.41561583000001,-78.94104895
Le Sueur,Minnesota,27079,44.37136597,-93.72844721
Cassia,Idaho,16031,42.28347887999999,-113.6012409
Johnson,Arkansas,5071,35.56759135,-93.46036368
Perry,Ohio,39127,39.73508654999999,-82.23804971
Beadle,South Dakota,46005,44.41464384,-98.27858469
Wells,Indiana,18179,40.72934187,-85.22132966
Preston,West Virginia,54077,39.46770987,-79.66712803
Vega Baja,Puerto Rico,72145,18.428262,-66.397924
Henry,Iowa,19087,40.98767962,-91.54436349
Deaf Smith,Texas,48117,34.96522957,-102.6054267
Harlan,Kentucky,21095,36.85699301,-83.21899516
Palo Pinto,Texas,48363,32.75310985,-98.31319001
Logan,Kentucky,21141,36.85949479,-86.877635
Mason,Washington,53045,47.35007586,-123.1863685
McDonough,Illinois,17109,40.45674722,-90.67775541
Delta,Colorado,8029,38.86246243,-107.8631342
Winchester,Virginia,51840,39.17054517,-78.17325058
Tippah,Mississippi,28139,34.76872156,-88.90988194
Morrow,Ohio,39117,40.52363560000001,-82.7892599
Cibola,New Mexico,35006,34.91131525,-107.998876
De Soto,Louisiana,22031,32.05457447,-93.74130302
Carroll,Arkansas,5015,36.34038560000001,-93.54270261
Park,Wyoming,56029,44.52157546,-109.5852825
Wexford,Michigan,26165,44.33853602,-85.57712739
Beckham,Oklahoma,40009,35.26862449,-99.68128023
Decatur,Indiana,18031,39.30712658,-85.50087166
Greenbrier,West Virginia,54025,37.94636520000001,-80.45335881
Marshall,Kentucky,21157,36.88007070000001,-88.32803576000002
Hickman,Tennessee,47081,35.80609681,-87.47643507
Bremer,Iowa,19017,42.77461496,-92.31795937
Saline,Missouri,29195,39.13734288,-93.20259964
Seminole,Oklahoma,40133,35.16478725,-96.61686741
Dawson,Nebraska,31047,40.87028216,-99.8201461
Morehouse,Louisiana,22067,32.81686191,-91.80421614
Frio,Texas,48163,28.86751206,-99.10804207
McNairy,Tennessee,47109,35.17468549,-88.5647812
Chattooga,Georgia,13055,34.47197698,-85.34535662
Greene,Indiana,18055,39.03630547,-86.96223202
DeKalb,Tennessee,47041,35.97616272,-85.83689361
Carroll,Iowa,19027,42.03617207,-94.86032705
Accomack,Virginia,51001,37.76707161,-75.63234615
Cass,Minnesota,27021,46.95043611,-94.32603968
Elk,Pennsylvania,42047,41.42822061,-78.64524744
Prentiss,Mississippi,28117,34.61810501,-88.51986294
Todd,Minnesota,27153,46.06996225999999,-94.89785296
Fayette,Ohio,39047,39.56021306,-83.4562016
Montgomery,Kentucky,21173,38.03253032,-83.9145241
Randolph,West Virginia,54083,38.769899,-79.87919615
Door,Wisconsin,55029,44.958564579999994,-87.30002707
Dorchester,Maryland,24019,38.45413522,-76.02752426
Fayette,Indiana,18041,39.63684962,-85.17797541
Hancock,West Virginia,54029,40.51943859,-80.57461608
Sevier,Arkansas,5133,33.99780401,-94.2424869
Halifax,Virginia,51083,36.76654925,-78.93512622
Winston,Alabama,1133,34.15030532,-87.37325922
Limestone,Texas,48293,31.5454767,-96.58095443999999
Lewis,New York,36049,43.78441569999999,-75.44903992
Smith,Tennessee,47159,36.25359774999999,-85.95411046
Miami,Kansas,20121,38.56383358,-94.83832189000002
Audrain,Missouri,29007,39.215877,-91.84242682999998
Okanogan,Washington,53047,48.54855019,-119.7387224
Meade,South Dakota,46093,44.56676791,-102.7162741
Washington,Missouri,29221,37.96130078,-90.87948158000002
Perry,Kentucky,21193,37.25023553,-83.22922731
Labette,Kansas,20099,37.19113093,-95.29849679
Fayette,Texas,48149,29.87788372,-96.92076062
Oceana,Michigan,26127,43.64124435,-86.26726673
Hardin,Ohio,39065,40.66015414,-83.65929931
Lee,Georgia,13177,31.779330600000005,-84.14324252999998
Moore,Texas,48341,35.83769242,-101.8930281
Washington,Florida,12133,30.61359259,-85.66002461
Mingo,West Virginia,54059,37.730483510000006,-82.13338365
Nodaway,Missouri,29147,40.36079813,-94.88133008
Taylor,Florida,12123,30.04848048,-83.60445406
Dickinson,Michigan,26043,46.00999672,-87.86961634000001
Morgan,Colorado,8087,40.26279810000001,-103.8093302
Posey,Indiana,18129,38.02097333,-87.86480429
Gonzales,Texas,48177,29.456342060000004,-97.49424032
Henry,Ohio,39069,41.3339642,-84.06830637
Pointe Coupee,Louisiana,22077,30.714095020000002,-91.60209535
LaGrange,Indiana,18087,41.64232188,-85.42674232
Wythe,Virginia,51197,36.91582035,-81.07834059
Leake,Mississippi,28079,32.7536828,-89.52402044
Kewaunee,Wisconsin,55061,44.51727459,-87.61468385999999
Pulaski,Virginia,51155,37.06474963,-80.71229738
Marion,Mississippi,28091,31.23132643,-89.8209217
Jersey,Illinois,17083,39.08869046,-90.35393073
Jackson,Wisconsin,55053,44.31864893,-90.80566792
Carroll,Virginia,51035,36.73066666,-80.73455942
Clay,Kentucky,21051,37.16451126,-83.712575
Haywood,Tennessee,47075,35.58332824,-89.28536624999998
Peach,Georgia,13225,32.56934316,-83.82937
Randolph,Missouri,29175,39.44007257,-92.4971374
Monroe,Georgia,13207,33.014289,-83.92097166000002
Holmes,Ohio,39075,40.56163713,-81.92635677
Miller,Missouri,29131,38.21450288,-92.42610898
Scott,Indiana,18143,38.68672078,-85.74627859
Stone,Missouri,29209,36.75000327,-93.45256475
Hopewell,Virginia,51670,37.29186313,-77.29754684
Coshocton,Ohio,39031,40.30096166,-81.91729018
Caroline,Virginia,51033,38.02679129,-77.34901405
Kleberg,Texas,48273,27.42435506,-97.69894948
Franklin,Georgia,13119,34.37525597,-83.23159927
Bibb,Alabama,1007,32.99642064,-87.12511459999997
Clay,Indiana,18021,39.39561833,-87.11723506
Covington,Mississippi,28031,31.63225413,-89.55389939
